50206,IA,526,0,526,0.00,100.00,230,0,230,0.00,100.00,47.920,0.027,10.977
50207,IA,2537,0,2537,0.00,100.00,1090,0,1090,0.00,100.00,141.441,0.100,17.937
50208,IA,20417,15655,4762,76.68,23.32,9051,7558,1493,83.50,16.50,164.257,0.240,124.299
50210,IA,1691,0,1691,0.00,100.00,736,0,736,0.00,100.00,75.833,0.139,22.299
50211,IA,11192,7742,3450,69.17,30.83,4330,3025,1305,69.86,30.14,56.244,0.583,198.990
50212,IA,3131,0,3131,0.00,100.00,1407,0,1407,0.00,100.00,135.778,0.219,23.060
50213,IA,6812,4819,1993,70.74,29.26,2989,2127,862,71.16,28.84,209.525,0.505,32.512
50214,IA,850,0,850,0.00,100.00,317,0,317,0.00,100.00,38.641,0.962,21.998
50216,IA,2824,0,2824,0.00,100.00,1802,0,1802,0.00,100.00,54.230,2.025,52.074
50217,IA,631,0,631,0.00,100.00,323,0,323,0.00,100.00,68.953,0.007,9.151
50218,IA,139,0,139,0.00,100.00,70,0,70,0.00,100.00,0.210,0.000,663.209
50219,IA,13939,9745,4194,69.91,30.09,5365,3852,1513,71.80,28.20,117.391,5.059,118.740
50220,IA,9020,7628,1392,84.57,15.43,3732,3137,595,84.06,15.94,102.975,0.569,87.594
50222,IA,498,0,498,0.00,100.00,219,0,219,0.00,100.00,41.835,0.007,11.904
50223,IA,480,0,480,0.00,100.00,241,0,241,0.00,100.00,29.362,0.213,16.347
50225,IA,2940,0,2940,0.00,100.00,1231,0,1231,0.00,100.00,83.419,0.461,35.244
50226,IA,4724,3605,1119,76.31,23.69,1724,1304,420,75.64,24.36,37.479,4.944,126.045
50227,IA,40,0,40,0.00,100.00,20,0,20,0.00,100.00,0.373,0.000,107.204
50228,IA,2417,0,2417,0.00,100.00,987,0,987,0.00,100.00,69.617,0.023,34.719
50229,IA,932,0,932,0.00,100.00,387,0,387,0.00,100.00,40.679,0.100,22.911
50230,IA,1083,0,1083,0.00,100.00,524,0,524,0.00,100.00,86.445,0.035,12.528
50231,IA,173,0,173,0.00,100.00,79,0,79,0.00,100.00,0.411,0.000,420.655
50232,IA,537,0,537,0.00,100.00,231,0,231,0.00,100.00,33.288,0.211,16.132
50233,IA,1388,0,1388,0.00,100.00,641,0,641,0.00,100.00,50.441,0.000,27.517
50234,IA,613,0,613,0.00,100.00,292,0,292,0.00,100.00,31.263,0.103,19.608
50235,IA,483,0,483,0.00,100.00,228,0,228,0.00,100.00,46.609,0.161,10.363
50236,IA,1550,0,1550,0.00,100.00,645,0,645,0.00,100.00,34.490,0.006,44.940
50237,IA,3095,0,3095,0.00,100.00,1134,0,1134,0.00,100.00,55.283,1.089,55.985
50238,IA,1182,0,1182,0.00,100.00,570,0,570,0.00,100.00,116.396,2.873,10.155
50239,IA,210,0,210,0.00,100.00,96,0,96,0.00,100.00,16.986,0.023,12.363
50240,IA,2453,0,2453,0.00,100.00,997,0,997,0.00,100.00,76.084,0.254,32.241
50242,IA,439,0,439,0.00,100.00,201,0,201,0.00,100.00,41.242,0.053,10.644
50243,IA,244,0,244,0.00,100.00,103,0,103,0.00,100.00,0.550,0.000,443.325
50244,IA,1813,0,1813,0.00,100.00,730,0,730,0.00,100.00,22.058,0.000,82.192
50246,IA,735,0,735,0.00,100.00,352,0,352,0.00,100.00,46.386,0.005,15.845
50247,IA,2515,0,2515,0.00,100.00,997,0,997,0.00,100.00,83.278,0.108,30.200
50248,IA,4420,3311,1109,74.91,25.09,2004,1531,473,76.40,23.60,81.654,0.037,54.131
50249,IA,1332,0,1332,0.00,100.00,592,0,592,0.00,100.00,77.792,0.329,17.123
50250,IA,2330,0,2330,0.00,100.00,1067,0,1067,0.00,100.00,102.286,0.054,22.779
50251,IA,1270,0,1270,0.00,100.00,536,0,536,0.00,100.00,40.437,0.033,31.407
50252,IA,243,0,243,0.00,100.00,96,0,96,0.00,100.00,8.544,0.283,28.440
50254,IA,282,0,282,0.00,100.00,162,0,162,0.00,100.00,43.792,0.090,6.440
50255,IA,65,0,65,0.00,100.00,28,0,28,0.00,100.00,0.176,0.000,368.576
50256,IA,501,0,501,0.00,100.00,231,0,231,0.00,100.00,27.029,0.312,18.536
50257,IA,992,0,992,0.00,100.00,401,0,401,0.00,100.00,39.883,0.000,24.873
50258,IA,1002,0,1002,0.00,100.00,475,0,475,0.00,100.00,53.676,0.176,18.668
50261,IA,2211,0,2211,0.00,100.00,879,0,879,0.00,100.00,66.248,0.641,33.375
50262,IA,453,0,453,0.00,100.00,222,0,222,0.00,100.00,32.307,0.060,14.022
50263,IA,16069,14406,1663,89.65,10.35,6414,5701,713,88.88,11.12,34.676,0.074,463.400
50264,IA,466,0,466,0.00,100.00,221,0,221,0.00,100.00,67.289,0.008,6.925
50265,IA,31653,31159,494,98.44,1.56,14137,13936,201,98.58,1.42,17.135,0.806,1847.252
50266,IA,23625,23285,340,98.56,1.44,11409,11269,140,98.77,1.23,16.519,0.107,1430.211
50268,IA,993,0,993,0.00,100.00,509,0,509,0.00,100.00,47.643,0.050,20.842
50271,IA,628,0,628,0.00,100.00,311,0,311,0.00,100.00,66.726,0.000,9.412
50272,IA,152,0,152,0.00,100.00,84,0,84,0.00,100.00,0.742,0.000,204.816
50273,IA,8251,5043,3208,61.12,38.88,3505,2211,1294,63.08,36.92,200.285,0.169,41.196
50274,IA,398,0,398,0.00,100.00,200,0,200,0.00,100.00,50.153,0.102,7.936
50275,IA,532,0,532,0.00,100.00,238,0,238,0.00,100.00,50.907,0.000,10.450
50276,IA,2517,0,2517,0.00,100.00,973,0,973,0.00,100.00,80.386,0.637,31.312
50277,IA,483,0,483,0.00,100.00,232,0,232,0.00,100.00,40.330,0.066,11.976
50278,IA,842,0,842,0.00,100.00,381,0,381,0.00,100.00,53.599,0.016,15.709
50309,IA,5431,5431,0,100.00,0.00,3667,3667,0,100.00,0.00,2.837,0.165,1914.140
50310,IA,30221,30221,0,100.00,0.00,13915,13915,0,100.00,0.00,8.055,0.101,3751.996
50311,IA,15113,15113,0,100.00,0.00,6364,6364,0,100.00,0.00,2.514,0.000,6010.979
50312,IA,15339,15224,115,99.25,0.75,7923,7878,45,99.43,0.57,5.679,0.132,2700.860
50313,IA,17376,17165,211,98.79,1.21,7158,7067,91,98.73,1.27,18.052,0.341,962.579
50314,IA,12465,12465,0,100.00,0.00,4985,4985,0,100.00,0.00,2.486,0.073,5013.504
50315,IA,35853,35853,0,100.00,0.00,15242,15242,0,100.00,0.00,10.020,0.235,3578.192
50316,IA,16440,16440,0,100.00,0.00,6439,6439,0,100.00,0.00,3.558,0.034,4620.574
50317,IA,36207,35791,416,98.85,1.15,15027,14853,174,98.84,1.16,22.911,0.271,1580.330
50319,IA,0,0,0,0.00,0.00,0,0,0,0.00,0.00,0.083,0.000,0.000
50320,IA,20027,19038,989,95.06,4.94,7825,7416,409,94.77,5.23,18.663,0.468,1073.102
50321,IA,7846,7834,12,99.85,0.15,3444,3439,5,99.85,0.15,11.817,0.140,663.945
50322,IA,31530,31530,0,100.00,0.00,13800,13800,0,100.00,0.00,10.763,0.024,2929.354
50323,IA,10201,9707,494,95.16,4.84,3637,3434,203,94.42,5.58,7.716,0.000,1322.072
50324,IA,4903,4903,0,100.00,0.00,2319,2319,0,100.00,0.00,1.444,0.000,3395.123
50325,IA,15448,15394,54,99.65,0.35,6081,6056,25,99.59,0.41,7.689,0.120,2009.219
50327,IA,10467,8557,1910,81.75,18.25,4197,3482,715,82.96,17.04,18.791,0.399,557.010
50401,IA,29837,27115,2722,90.88,9.12,14147,12896,1251,91.16,8.84,149.163,0.455,200.029
50420,IA,377,0,377,0.00,100.00,188,0,188,0.00,100.00,45.273,0.000,8.327
50421,IA,3032,0,3032,0.00,100.00,1470,0,1470,0.00,100.00,89.742,0.186,33.786
50423,IA,2976,0,2976,0.00,100.00,1381,0,1381,0.00,100.00,144.491,0.825,20.596
50424,IA,1482,0,1482,0.00,100.00,744,0,744,0.00,100.00,121.952,0.000,12.152
50426,IA,56,0,56,0.00,100.00,27,0,27,0.00,100.00,0.023,0.000,2412.778
50428,IA,9384,7454,1930,79.43,20.57,5687,4847,840,85.23,14.77,118.435,3.720,79.233
50430,IA,518,0,518,0.00,100.00,266,0,266,0.00,100.00,62.156,0.000,8.334
50431,IA,273,0,273,0.00,100.00,113,0,113,0.00,100.00,0.748,0.000,365.074
50432,IA,252,0,252,0.00,100.00,141,0,141,0.00,100.00,0.435,0.000,578.761
50433,IA,256,0,256,0.00,100.00,130,0,130,0.00,100.00,48.606,0.000,5.267
50434,IA,498,0,498,0.00,100.00,217,0,217,0.00,100.00,8.977,0.092,55.478
50435,IA,721,0,721,0.00,100.00,314,0,314,0.00,100.00,40.658,0.000,17.733
50436,IA,5848,3966,1882,67.82,32.18,2639,1809,830,68.55,31.45,136.117,0.577,42.963
50438,IA,4159,3115,1044,74.90,25.10,1832,1373,459,74.95,25.05,132.231,0.061,31.452
50439,IA,289,0,289,0.00,100.00,148,0,148,0.00,100.00,32.671,0.035,8.846
50440,IA,422,0,422,0.00,100.00,216,0,216,0.00,100.00,31.144,0.001,13.550
50441,IA,5776,4246,1530,73.51,26.49,2595,1848,747,71.21,28.79,152.577,0.189,37.856
50444,IA,353,0,353,0.00,100.00,156,0,156,0.00,100.00,21.602,0.007,16.341
50446,IA,548,0,548,0.00,100.00,249,0,249,0.00,100.00,41.968,0.067,13.058
50447,IA,1081,0,1081,0.00,100.00,542,0,542,0.00,100.00,100.416,0.524,10.765
50448,IA,695,0,695,0.00,100.00,330,0,330,0.00,100.00,61.824,0.016,11.242
50449,IA,724,0,724,0.00,100.00,359,0,359,0.00,100.00,36.676,0.009,19.741
50450,IA,2897,0,2897,0.00,100.00,1424,0,1424,0.00,100.00,81.009,1.648,35.761
50451,IA,537,0,537,0.00,100.00,274,0,274,0.00,100.00,63.515,0.011,8.455
50452,IA,804,0,804,0.00,100.00,369,0,369,0.00,100.00,49.127,0.072,16.366
50453,IA,588,0,588,0.00,100.00,271,0,271,0.00,100.00,44.081,0.069,13.339
50454,IA,127,0,127,0.00,100.00,62,0,62,0.00,100.00,17.284,0.000,7.348
50455,IA,450,0,450,0.00,100.00,180,0,180,0.00,100.00,32.513,0.000,13.841
50456,IA,1741,0,1741,0.00,100.00,789,0,789,0.00,100.00,46.493,0.005,37.446
50457,IA,441,0,441,0.00,100.00,224,0,224,0.00,100.00,34.171,0.000,12.906
50458,IA,2097,0,2097,0.00,100.00,910,0,910,0.00,100.00,73.635,0.032,28.478
50459,IA,3018,0,3018,0.00,100.00,1451,0,1451,0.00,100.00,144.138,0.837,20.938
50460,IA,364,0,364,0.00,100.00,146,0,146,0.00,100.00,35.972,0.000,10.119
50461,IA,5613,3535,2078,62.98,37.02,2593,1720,873,66.33,33.67,172.247,0.138,32.587
50464,IA,673,0,673,0.00,100.00,308,0,308,0.00,100.00,23.556,0.000,28.570
50465,IA,250,0,250,0.00,100.00,127,0,127,0.00,100.00,3.667,0.000,68.178
50466,IA,1828,0,1828,0.00,100.00,787,0,787,0.00,100.00,136.710,0.102,13.371
50467,IA,94,0,94,0.00,100.00,44,0,44,0.00,100.00,0.274,0.000,342.908
50468,IA,1615,0,1615,0.00,100.00,742,0,742,0.00,100.00,98.912,0.011,16.328
50469,IA,1574,0,1574,0.00,100.00,690,0,690,0.00,100.00,87.955,0.029,17.895
50470,IA,275,0,275,0.00,100.00,165,0,165,0.00,100.00,24.280,0.000,11.326
50471,IA,689,0,689,0.00,100.00,316,0,316,0.00,100.00,42.506,0.000,16.210
50472,IA,2394,0,2394,0.00,100.00,1058,0,1058,0.00,100.00,121.901,0.268,19.639
50473,IA,268,0,268,0.00,100.00,138,0,138,0.00,100.00,36.834,0.232,7.276
50475,IA,1757,0,1757,0.00,100.00,760,0,760,0.00,100.00,89.195,0.034,19.698
50476,IA,804,0,804,0.00,100.00,369,0,369,0.00,100.00,39.236,0.032,20.491
50477,IA,347,0,347,0.00,100.00,151,0,151,0.00,100.00,22.570,0.000,15.374
50478,IA,775,0,775,0.00,100.00,439,0,439,0.00,100.00,73.942,0.026,10.481
50479,IA,684,0,684,0.00,100.00,325,0,325,0.00,100.00,58.018,0.000,11.789
50480,IA,880,0,880,0.00,100.00,461,0,461,0.00,100.00,62.636,0.307,14.049
50482,IA,774,490,284,63.31,36.69,438,293,145,66.89,33.11,28.780,2.559,26.894
50483,IA,781,0,781,0.00,100.00,354,0,354,0.00,100.00,76.529,0.000,10.205
50484,IA,444,0,444,0.00,100.00,225,0,225,0.00,100.00,43.838,0.070,10.128
50501,IA,29078,25122,3956,86.40,13.60,12902,11147,1755,86.40,13.60,155.962,1.265,186.443
50510,IA,1116,0,1116,0.00,100.00,529,0,529,0.00,100.00,84.596,0.244,13.192
50511,IA,7137,5340,1797,74.82,25.18,3390,2618,772,77.23,22.77,123.949,0.269,57.580
50514,IA,1452,0,1452,0.00,100.00,686,0,686,0.00,100.00,110.259,0.848,13.169
50515,IA,279,0,279,0.00,100.00,160,0,160,0.00,100.00,37.060,0.035,7.528
50516,IA,719,0,719,0.00,100.00,305,0,305,0.00,100.00,24.650,0.055,29.168
50517,IA,1051,0,1051,0.00,100.00,503,0,503,0.00,100.00,75.850,0.641,13.856
50518,IA,381,0,381,0.00,100.00,159,0,159,0.00,100.00,31.199,0.000,12.212
50519,IA,624,0,624,0.00,100.00,305,0,305,0.00,100.00,54.979,0.000,11.350
50520,IA,144,0,144,0.00,100.00,74,0,74,0.00,100.00,23.675,0.291,6.082
50521,IA,104,0,104,0.00,100.00,56,0,56,0.00,100.00,1.220,0.000,85.217
50522,IA,857,0,857,0.00,100.00,373,0,373,0.00,100.00,67.941,0.100,12.614
50523,IA,604,0,604,0.00,100.00,285,0,285,0.00,100.00,42.159,0.000,14.327
50524,IA,521,0,521,0.00,100.00,239,0,239,0.00,100.00,57.319,0.031,9.090
50525,IA,3583,2639,944,73.65,26.35,1829,1256,573,68.67,31.33,139.524,0.930,25.680
50527,IA,223,0,223,0.00,100.00,124,0,124,0.00,100.00,54.671,0.000,4.079
50528,IA,383,0,383,0.00,100.00,184,0,184,0.00,100.00,74.015,0.000,5.175
50529,IA,837,836,1,99.88,0.12,380,379,1,99.74,0.26,0.542,0.016,1543.433
50530,IA,1205,0,1205,0.00,100.00,545,0,545,0.00,100.00,64.660,0.354,18.636
50531,IA,242,0,242,0.00,100.00,158,0,158,0.00,100.00,37.320,1.464,6.484
50532,IA,873,0,873,0.00,100.00,417,0,417,0.00,100.00,69.987,0.175,12.474
50533,IA,4130,3076,1054,74.48,25.52,1898,1379,519,72.66,27.34,99.809,0.000,41.379
50535,IA,885,0,885,0.00,100.00,438,0,438,0.00,100.00,60.982,0.212,14.512
50536,IA,4541,3628,913,79.89,20.11,2133,1715,418,80.40,19.60,141.412,1.535,32.112
50538,IA,503,0,503,0.00,100.00,263,0,263,0.00,100.00,31.225,0.007,16.109
50539,IA,566,0,566,0.00,100.00,292,0,292,0.00,100.00,53.876,0.000,10.506
50540,IA,1022,0,1022,0.00,100.00,527,0,527,0.00,100.00,105.994,0.426,9.642
50541,IA,872,0,872,0.00,100.00,454,0,454,0.00,100.00,91.204,0.592,9.561
50542,IA,933,0,933,0.00,100.00,456,0,456,0.00,100.00,66.740,0.011,13.980
50543,IA,1492,0,1492,0.00,100.00,683,0,683,0.00,100.00,82.172,0.000,18.157
50544,IA,515,0,515,0.00,100.00,244,0,244,0.00,100.00,29.137,0.000,17.675
50545,IA,205,0,205,0.00,100.00,99,0,99,0.00,100.00,37.532,0.018,5.462
50546,IA,346,0,346,0.00,100.00,202,0,202,0.00,100.00,52.885,0.018,6.542
50548,IA,5869,4407,1462,75.09,24.91,2729,2133,596,78.16,21.84,124.145,0.746,47.275
50551,IA,158,0,158,0.00,100.00,91,0,91,0.00,100.00,26.913,0.000,5.871
50554,IA,1625,0,1625,0.00,100.00,872,0,872,0.00,100.00,88.953,0.917,18.268
50556,IA,292,0,292,0.00,100.00,152,0,152,0.00,100.00,39.037,0.004,7.480
50557,IA,750,0,750,0.00,100.00,388,0,388,0.00,100.00,49.821,0.431,15.054
50558,IA,618,0,618,0.00,100.00,302,0,302,0.00,100.00,44.285,0.009,13.955
50559,IA,348,0,348,0.00,100.00,176,0,176,0.00,100.00,39.688,0.000,8.768
50560,IA,590,0,590,0.00,100.00,317,0,317,0.00,100.00,87.126,0.000,6.772
50561,IA,520,0,520,0.00,100.00,256,0,256,0.00,100.00,46.048,0.036,11.293
50562,IA,527,0,527,0.00,100.00,248,0,248,0.00,100.00,63.745,0.000,8.267
50563,IA,2500,0,2500,0.00,100.00,1359,0,1359,0.00,100.00,97.518,0.289,25.636
50565,IA,468,0,468,0.00,100.00,259,0,259,0.00,100.00,43.970,0.047,10.644
50566,IA,433,0,433,0.00,100.00,206,0,206,0.00,100.00,34.689,0.008,12.482
50567,IA,226,0,226,0.00,100.00,106,0,106,0.00,100.00,25.913,0.081,8.721
50568,IA,1398,0,1398,0.00,100.00,611,0,611,0.00,100.00,84.909,0.061,16.465
50569,IA,836,0,836,0.00,100.00,391,0,391,0.00,100.00,20.994,0.199,39.820
50570,IA,248,0,248,0.00,100.00,103,0,103,0.00,100.00,43.310,0.019,5.726
50571,IA,394,0,394,0.00,100.00,207,0,207,0.00,100.00,44.649,0.000,8.824
50573,IA,68,0,68,0.00,100.00,41,0,41,0.00,100.00,0.404,0.000,168.416
50574,IA,2181,0,2181,0.00,100.00,1148,0,1148,0.00,100.00,111.249,0.000,19.605
50575,IA,969,0,969,0.00,100.00,515,0,515,0.00,100.00,63.107,0.000,15.355
50576,IA,423,0,423,0.00,100.00,190,0,190,0.00,100.00,35.927,0.000,11.774
50577,IA,410,0,410,0.00,100.00,221,0,221,0.00,100.00,41.290,0.000,9.930
50578,IA,646,0,646,0.00,100.00,334,0,334,0.00,100.00,74.227,0.033,8.703
50579,IA,2405,0,2405,0.00,100.00,1331,0,1331,0.00,100.00,137.346,1.311,17.511
50581,IA,996,0,996,0.00,100.00,471,0,471,0.00,100.00,94.979,0.281,10.487
50582,IA,234,0,234,0.00,100.00,116,0,116,0.00,100.00,20.544,0.140,11.390
50583,IA,2855,0,2855,0.00,100.00,1469,0,1469,0.00,100.00,117.814,0.472,24.233
50585,IA,1176,0,1176,0.00,100.00,568,0,568,0.00,100.00,63.616,0.204,18.486
50586,IA,307,0,307,0.00,100.00,159,0,159,0.00,100.00,35.174,0.009,8.728
50588,IA,12756,11275,1481,88.39,11.61,4749,4058,691,85.45,14.55,137.592,4.877,92.709
50590,IA,879,0,879,0.00,100.00,479,0,479,0.00,100.00,78.750,0.008,11.162
50591,IA,320,0,320,0.00,100.00,150,0,150,0.00,100.00,28.566,0.000,11.202
50593,IA,64,0,64,0.00,100.00,31,0,31,0.00,100.00,0.185,0.000,345.318
50594,IA,298,0,298,0.00,100.00,136,0,136,0.00,100.00,25.909,0.000,11.502
50595,IA,9165,7761,1404,84.68,15.32,4301,3641,660,84.65,15.35,154.117,0.173,59.468
50597,IA,1293,0,1293,0.00,100.00,597,0,597,0.00,100.00,82.359,0.360,15.700
50598,IA,912,0,912,0.00,100.00,421,0,421,0.00,100.00,68.137,0.000,13.385
50599,IA,380,0,380,0.00,100.00,199,0,199,0.00,100.00,51.342,0.031,7.401
50601,IA,2464,0,2464,0.00,100.00,1194,0,1194,0.00,100.00,142.020,0.071,17.350
50602,IA,1603,0,1603,0.00,100.00,719,0,719,0.00,100.00,80.038,0.062,20.028
50603,IA,625,0,625,0.00,100.00,269,0,269,0.00,100.00,47.480,0.000,13.164
50604,IA,1850,0,1850,0.00,100.00,841,0,841,0.00,100.00,71.208,0.036,25.980
50605,IA,168,0,168,0.00,100.00,85,0,85,0.00,100.00,15.006,0.000,11.195
50606,IA,885,0,885,0.00,100.00,435,0,435,0.00,100.00,71.142,0.023,12.440
50607,IA,481,0,481,0.00,100.00,213,0,213,0.00,100.00,47.525,0.000,10.121
50609,IA,446,0,446,0.00,100.00,198,0,198,0.00,100.00,34.440,0.008,12.950
50611,IA,392,0,392,0.00,100.00,182,0,182,0.00,100.00,30.411,0.000,12.890
50612,IA,335,0,335,0.00,100.00,138,0,138,0.00,100.00,22.232,0.000,15.068
50613,IA,42031,37814,4217,89.97,10.03,16583,14743,1840,88.90,11.10,125.830,1.573,334.030
50616,IA,10344,7706,2638,74.50,25.50,4841,3761,1080,77.69,22.31,172.849,0.165,59.844
50619,IA,2410,0,2410,0.00,100.00,1022,0,1022,0.00,100.00,88.540,0.598,27.219
50620,IA,54,0,54,0.00,100.00,27,0,27,0.00,100.00,0.125,0.000,430.881
50621,IA,1530,0,1530,0.00,100.00,695,0,695,0.00,100.00,63.861,0.000,23.958
50622,IA,3206,0,3206,0.00,100.00,1290,0,1290,0.00,100.00,25.013,0.028,128.172
50624,IA,1743,0,1743,0.00,100.00,694,0,694,0.00,100.00,52.196,0.000,33.393
50625,IA,1004,0,1004,0.00,100.00,477,0,477,0.00,100.00,60.953,0.072,16.472
50626,IA,1804,0,1804,0.00,100.00,699,0,699,0.00,100.00,50.297,0.241,35.867
50627,IA,3456,0,3456,0.00,100.00,1642,0,1642,0.00,100.00,106.741,0.296,32.377
50628,IA,1374,0,1374,0.00,100.00,602,0,602,0.00,100.00,111.650,0.071,12.306
50629,IA,2418,0,2418,0.00,100.00,969,0,969,0.00,100.00,79.009,0.269,30.604
50630,IA,1728,0,1728,0.00,100.00,807,0,807,0.00,100.00,82.812,0.090,20.866
50632,IA,1107,0,1107,0.00,100.00,534,0,534,0.00,100.00,42.359,0.209,26.134
50633,IA,373,0,373,0.00,100.00,176,0,176,0.00,100.00,39.711,0.088,9.393
50634,IA,713,0,713,0.00,100.00,314,0,314,0.00,100.00,0.389,0.004,1832.871
50635,IA,1602,0,1602,0.00,100.00,764,0,764,0.00,100.00,84.013,0.000,19.068
50636,IA,1982,0,1982,0.00,100.00,970,0,970,0.00,100.00,120.538,0.513,16.443
50638,IA,3313,0,3313,0.00,100.00,1521,0,1521,0.00,100.00,94.914,0.000,34.905
50641,IA,2017,836,1181,41.45,58.55,726,406,320,55.92,44.08,47.417,0.081,42.537
50642,IA,581,0,581,0.00,100.00,226,0,226,0.00,100.00,32.197,0.005,18.045
50643,IA,2747,1930,817,70.26,29.74,1130,789,341,69.82,30.18,62.818,0.159,43.730
50644,IA,8648,5743,2905,66.41,33.59,3892,2583,1309,66.37,33.63,142.587,1.273,60.651
50645,IA,1204,0,1204,0.00,100.00,519,0,519,0.00,100.00,82.538,0.183,14.587
50647,IA,1894,0,1894,0.00,100.00,821,0,821,0.00,100.00,29.904,0.623,63.335
50648,IA,4054,0,4054,0.00,100.00,1654,0,1654,0.00,100.00,86.120,0.063,47.074
50650,IA,737,0,737,0.00,100.00,338,0,338,0.00,100.00,41.196,0.023,17.890
50651,IA,3578,0,3578,0.00,100.00,1523,0,1523,0.00,100.00,111.986,1.770,31.950
50652,IA,128,0,128,0.00,100.00,67,0,67,0.00,100.00,0.234,0.000,547.360
50653,IA,639,0,639,0.00,100.00,299,0,299,0.00,100.00,51.731,0.296,12.352
50654,IA,499,0,499,0.00,100.00,213,0,213,0.00,100.00,52.583,0.000,9.490
50655,IA,873,0,873,0.00,100.00,365,0,365,0.00,100.00,35.121,0.034,24.857
50658,IA,2518,0,2518,0.00,100.00,1191,0,1191,0.00,100.00,71.148,1.090,35.391
50659,IA,5488,3292,2196,59.99,40.01,2490,1563,927,62.77,37.23,155.841,0.068,35.215
50660,IA,1333,0,1333,0.00,100.00,548,0,548,0.00,100.00,38.663,0.011,34.478
50662,IA,7238,6158,1080,85.08,14.92,3402,2926,476,86.01,13.99,67.882,0.091,106.627
50664,IA,53,0,53,0.00,100.00,29,0,29,0.00,100.00,0.037,0.000,1439.637
50665,IA,2841,0,2841,0.00,100.00,1274,0,1274,0.00,100.00,97.796,0.000,29.050
50666,IA,1027,0,1027,0.00,100.00,444,0,444,0.00,100.00,53.797,0.356,19.090
50667,IA,795,600,195,75.47,24.53,324,237,87,73.15,26.85,2.015,0.000,394.619
50668,IA,1249,0,1249,0.00,100.00,525,0,525,0.00,100.00,33.769,0.089,36.987
50669,IA,2436,0,2436,0.00,100.00,1128,0,1128,0.00,100.00,92.564,0.004,26.317
50670,IA,2024,0,2024,0.00,100.00,886,0,886,0.00,100.00,57.025,0.478,35.493
50671,IA,269,0,269,0.00,100.00,109,0,109,0.00,100.00,22.207,0.006,12.113
50672,IA,594,0,594,0.00,100.00,289,0,289,0.00,100.00,36.659,0.018,16.203
50673,IA,219,0,219,0.00,100.00,80,0,80,0.00,100.00,0.171,0.000,1277.014
50674,IA,3555,0,3555,0.00,100.00,1581,0,1581,0.00,100.00,156.480,1.316,22.719
50675,IA,2456,0,2456,0.00,100.00,1109,0,1109,0.00,100.00,110.845,0.058,22.157
50676,IA,2105,0,2105,0.00,100.00,943,0,943,0.00,100.00,57.122,0.356,36.851
50677,IA,12131,8621,3510,71.07,28.93,4704,3218,1486,68.41,31.59,124.322,1.233,97.577
50680,IA,1095,0,1095,0.00,100.00,539,0,539,0.00,100.00,53.546,0.000,20.450
50681,IA,457,0,457,0.00,100.00,202,0,202,0.00,100.00,24.344,0.000,18.773
50682,IA,1572,0,1572,0.00,100.00,643,0,643,0.00,100.00,85.305,0.017,18.428
50701,IA,30324,28137,2187,92.79,7.21,13837,12964,873,93.69,6.31,81.586,1.317,371.680
50702,IA,19970,19750,220,98.90,1.10,8967,8881,86,99.04,0.96,9.382,0.506,2128.566
50703,IA,19863,17191,2672,86.55,13.45,8605,7542,1063,87.65,12.35,93.690,0.798,212.007
50707,IA,8509,7996,513,93.97,6.03,3603,3355,248,93.12,6.88,9.659,0.134,880.968
50801,IA,9590,7617,1973,79.43,20.57,4533,3655,878,80.63,19.37,208.935,1.502,45.899
50830,IA,1743,0,1743,0.00,100.00,778,0,778,0.00,100.00,118.127,0.259,14.755
50833,IA,2305,0,2305,0.00,100.00,1142,0,1142,0.00,100.00,205.767,1.309,11.202
50835,IA,92,0,92,0.00,100.00,47,0,47,0.00,100.00,16.936,0.050,5.432
50836,IA,457,0,457,0.00,100.00,251,0,251,0.00,100.00,89.248,0.647,5.121
50837,IA,376,0,376,0.00,100.00,200,0,200,0.00,100.00,50.414,0.087,7.458
50839,IA,34,0,34,0.00,100.00,21,0,21,0.00,100.00,0.706,0.000,48.162
50840,IA,560,0,560,0.00,100.00,267,0,267,0.00,100.00,50.003,0.170,11.199
50841,IA,2824,0,2824,0.00,100.00,1415,0,1415,0.00,100.00,234.007,1.838,12.068
50842,IA,105,0,105,0.00,100.00,47,0,47,0.00,100.00,0.261,0.000,402.940
50843,IA,596,0,596,0.00,100.00,281,0,281,0.00,100.00,75.612,0.013,7.882
50845,IA,811,0,811,0.00,100.00,348,0,348,0.00,100.00,109.767,0.500,7.388
50846,IA,1123,0,1123,0.00,100.00,546,0,546,0.00,100.00,92.170,0.058,12.184
50847,IA,87,0,87,0.00,100.00,48,0,48,0.00,100.00,0.323,0.010,269.352
50848,IA,378,0,378,0.00,100.00,207,0,207,0.00,100.00,45.259,0.193,8.352
50849,IA,2740,0,2740,0.00,100.00,1338,0,1338,0.00,100.00,117.177,0.365,23.383
50851,IA,2087,0,2087,0.00,100.00,969,0,969,0.00,100.00,128.911,0.516,16.189
50853,IA,702,0,702,0.00,100.00,354,0,354,0.00,100.00,75.596,0.075,9.286
50854,IA,2303,0,2303,0.00,100.00,1095,0,1095,0.00,100.00,134.646,0.853,17.104
50857,IA,272,0,272,0.00,100.00,140,0,140,0.00,100.00,50.594,0.088,5.376
50858,IA,796,0,796,0.00,100.00,375,0,375,0.00,100.00,79.836,0.085,9.970
50859,IA,584,0,584,0.00,100.00,287,0,287,0.00,100.00,79.647,0.080,7.332
